Photo ID,Station #,Species,Sex,Dish #,Scale length,Krill length,Notes,# Incomplete,Measured by,Issue addressed?
RF130511H11S110EF4,110,EP,F,4,11,268.209,,0,Rafael Stankiewicz,
RF130511H11S110EF4,110,EP,F,4,11,284.269,,0,Rafael Stankiewicz,
RF130511H11S110EF5,110,EP,F,5,11,235.858,,0,Rafael Stankiewicz,
RF130511H11S110EF5,110,EP,F,5,11,222.815,,0,Rafael Stankiewicz,
RF130511H11S110EF5,110,EP,F,5,11,262.609,,0,Rafael Stankiewicz,
RF130511H11S110EF5,110,EP,F,5,11,258.051,,0,Rafael Stankiewicz,
RF130511H11S110EF5,110,EP,F,5,11,236.148,,0,Rafael Stankiewicz,
RF130511H11S110EF5,110,EP,F,5,11,230.861,,0,Rafael Stankiewicz,
RF130511H11S110EF5,110,EP,F,5,11,206.647,,0,Rafael Stankiewicz,
RF130511H11S110EF5,110,EP,F,5,11,244.132,,0,Rafael Stankiewicz,
RF130511H11S110EF5,110,EP,F,5,11,236.96,,0,Rafael Stankiewicz,
RF130511H11S110EF5,110,EP,F,5,11,226.628,,0,Rafael Stankiewicz,
RF130511H11S110EF6,110,EP,F,6,11,262.782,,0,Rafael Stankiewicz,
RF130511H11S110EF6,110,EP,F,6,11,257.385,,0,Rafael Stankiewicz,
RF130511H11S110EF6,110,EP,F,6,11,246.158,,0,Rafael Stankiewicz,
RF130511H11S110EF6,110,EP,F,6,11,261.206,,0,Rafael Stankiewicz,
RF130511H11S110EF6,110,EP,F,6,11,260.976,,0,Rafael Stankiewicz,
RF130511H11S110EF6,110,EP,F,6,11,265.738,,0,Rafael Stankiewicz,
RF130511H11S110EF6,110,EP,F,6,11,246.195,,0,Rafael Stankiewicz,
RF130511H11S110EF6,110,EP,F,6,11,219.668,,0,Rafael Stankiewicz,
RF130511H11S110EF6,110,EP,F,6,11,257.235,,0,Rafael Stankiewicz,
RF130511H11S110EF6,110,EP,F,6,11,275.328,,0,Rafael Stankiewicz,
RF130511H11S110EF7,110,EP,F,7,11,207.866,,0,Rafael Stankiewicz,
RF130511H11S110EF7,110,EP,F,7,11,222.303,,0,Rafael Stankiewicz,
RF130511H11S110EF7,110,EP,F,7,11,243.129,,0,Rafael Stankiewicz,
RF130511H11S110EF7,110,EP,F,7,11,256.52,,0,Rafael Stankiewicz,
RF130511H11S110EF7,110,EP,F,7,11,242.431,,0,Rafael Stankiewicz,
RF130511H11S110EF7,110,EP,F,7,11,257.199,,0,Rafael Stankiewicz,
RF130511H11S110EF7,110,EP,F,7,11,205.762,,0,Rafael Stankiewicz,
RF130511H11S110EF7,110,EP,F,7,11,252.167,,0,Rafael Stankiewicz,
RF130511H11S110EF7,110,EP,F,7,11,262.059,,0,Rafael Stankiewicz,
RF130511H11S110EF7,110,EP,F,7,11,270.584,,0,Rafael Stankiewicz,
RF130511H11S110EF8,110,EP,F,8,11,261.753,,0,Rafael Stankiewicz,
RF130511H11S110EF8,110,EP,F,8,11,253.031,,0,Rafael Stankiewicz,
RF130511H11S110EF8,110,EP,F,8,11,261.159,,0,Rafael Stankiewicz,
RF130511H11S110EF8,110,EP,F,8,11,247.312,,0,Rafael Stankiewicz,
RF130511H11S110EF8,110,EP,F,8,11,243.051,,0,Rafael Stankiewicz,
RF130511H11S110EF8,110,EP,F,8,11,251.508,,0,Rafael Stankiewicz,
RF130511H11S110EF8,110,EP,F,8,11,260.647,,0,Rafael Stankiewicz,
RF130511H11S110EF8,110,EP,F,8,11,279.392,,0,Rafael Stankiewicz,
RF130511H11S110EF8,110,EP,F,8,11,241.927,,0,Rafael Stankiewicz,
RF130511H11S110EF8,110,EP,F,8,11,282.44,,0,Rafael Stankiewicz,
RF130511H11S110EF9,110,EP,F,9,11,252.771,,0,Rafael Stankiewicz,
RF130511H11S110EF9,110,EP,F,9,11,274.676,,0,Rafael Stankiewicz,
RF130511H11S110EF9,110,EP,F,9,11,256.862,,0,Rafael Stankiewicz,
RF130511H11S110EF9,110,EP,F,9,11,250.991,,0,Rafael Stankiewicz,
RF130511H11S110EF9,110,EP,F,9,11,251.347,,0,Rafael Stankiewicz,
RF130511H11S110EF9,110,EP,F,9,11,198.128,,0,Rafael Stankiewicz,
RF130511H11S110EF9,110,EP,F,9,11,250.599,,0,Rafael Stankiewicz,
RF130511H11S110EF9,110,EP,F,9,11,252.652,,0,Rafael Stankiewicz,
RF130511H11S110EF9,110,EP,F,9,11,212.095,,0,Rafael Stankiewicz,
RF130511H11S110EF9,110,EP,F,9,11,220.62,,0,Rafael Stankiewicz,
RF130511H11S110EM1,110,EP,M,1,11,252.833,,0,Rafael Stankiewicz,
RF130511H11S110EM1,110,EP,M,1,11,244.172,,0,Rafael Stankiewicz,
RF130511H11S110EM1,110,EP,M,1,11,215.493,,0,Rafael Stankiewicz,
RF130511H11S110EM1,110,EP,M,1,11,247.351,,0,Rafael Stankiewicz,
RF130511H11S110EM1,110,EP,M,1,11,222.905,,0,Rafael Stankiewicz,
RF130511H11S110EM1,110,EP,M,1,11,224.099,,0,Rafael Stankiewicz,
RF130511H11S110EM1,110,EP,M,1,11,257.687,,0,Rafael Stankiewicz,
RF130511H11S110EM1,110,EP,M,1,11,234.113,,0,Rafael Stankiewicz,
RF130511H11S110EM1,110,EP,M,1,11,237.153,,0,Rafael Stankiewicz,
RF130511H11S110EM1,110,EP,M,1,11,232.806,,0,Rafael Stankiewicz,
RF130511H11S110EM2,110,EP,M,2,11,244.855,,0,Rafael Stankiewicz,
RF130511H11S110EM2,110,EP,M,2,11,228.9,,0,Rafael Stankiewicz,
RF130511H11S110EM2,110,EP,M,2,11,203.302,,0,Rafael Stankiewicz,
RF130511H11S110EM2,110,EP,M,2,11,224.496,,0,Rafael Stankiewicz,
RF130511H11S110EM2,110,EP,M,2,11,213.862,,0,Rafael Stankiewicz,
RF130511H11S110EM2,110,EP,M,2,11,250.927,,0,Rafael Stankiewicz,
RF130511H11S110EM2,110,EP,M,2,11,213.077,,0,Rafael Stankiewicz,
RF130511H11S110EM2,110,EP,M,2,11,244.393,,0,Rafael Stankiewicz,
RF130511H11S110EM2,110,EP,M,2,11,237.436,,0,Rafael Stankiewicz,
RF130511H11S110EM2,110,EP,M,2,11,255.243,,0,Rafael Stankiewicz,
RF130511H11S110EM3,110,EP,M,3,11,239.085,,0,Rafael Stankiewicz,
RF130511H11S110EM3,110,EP,M,3,11,264.391,,0,Rafael Stankiewicz,
RF130511H11S110EM3,110,EP,M,3,11,206.251,,0,Rafael Stankiewicz,
RF130511H11S110EM3,110,EP,M,3,11,244.277,,0,Rafael Stankiewicz,
RF130511H11S110EM3,110,EP,M,3,11,233.79,,0,Rafael Stankiewicz,
RF130511H11S110EM3,110,EP,M,3,11,237.876,,0,Rafael Stankiewicz,
RF130511H11S110EM3,110,EP,M,3,11,246.644,,0,Rafael Stankiewicz,
RF130511H11S110EM3,110,EP,M,3,11,201.244,,0,Rafael Stankiewicz,
RF130511H11S110EM3,110,EP,M,3,11,222.086,,0,Rafael Stankiewicz,
RF130511H11S110EM3,110,EP,M,3,11,258.727,,0,Rafael Stankiewicz,
RF130511H11S110EM4,110,EP,M,4,11,235.939,,0,Rafael Stankiewicz,
RF130511H11S110EM4,110,EP,M,4,11,254.368,,0,Rafael Stankiewicz,
RF130511H11S110EM4,110,EP,M,4,11,217.133,,0,Rafael Stankiewicz,
RF130511H11S110EM4,110,EP,M,4,11,232.547,,0,Rafael Stankiewicz,
RF130511H11S110EM4,110,EP,M,4,11,234.791,,0,Rafael Stankiewicz,
RF130511H11S110EM4,110,EP,M,4,11,224.064,,0,Rafael Stankiewicz,
RF130511H11S110EM4,110,EP,M,4,11,236.053,,0,Rafael Stankiewicz,
RF130511H11S110EM4,110,EP,M,4,11,244.961,,0,Rafael Stankiewicz,
RF130511H11S110EM4,110,EP,M,4,11,246.028,,0,Rafael Stankiewicz,
RF130511H11S110EM4,110,EP,M,4,11,253.087,,0,Rafael Stankiewicz,
RF130511H11S110EM5,110,EP,M,5,11,201.193,,0,Rafael Stankiewicz,
RF130511H11S110EM5,110,EP,M,5,11,223.465,,0,Rafael Stankiewicz,
RF130511H11S110EM5,110,EP,M,5,11,236.548,,0,Rafael Stankiewicz,
RF130511H11S110EM5,110,EP,M,5,11,241.333,,0,Rafael Stankiewicz,
RF130511H11S110EM5,110,EP,M,5,11,235.649,,0,Rafael Stankiewicz,
RF130511H11S110EM5,110,EP,M,5,11,266.926,,0,Rafael Stankiewicz,
RF130511H11S110EM5,110,EP,M,5,11,211.607,,0,Rafael Stankiewicz,
RF130511H11S110EM5,110,EP,M,5,11,186.793,,0,Rafael Stankiewicz,
RF130511H11S110EM5,110,EP,M,5,11,222.636,,0,Rafael Stankiewicz,
RF130511H11S110EM5,110,EP,M,5,11,237.006,,0,Rafael Stankiewicz,
RF130511H11S110EM6,110,EP,M,6,11,191.049,,0,Rafael Stankiewicz,
RF130511H11S110EM6,110,EP,M,6,11,255.334,,0,Rafael Stankiewicz,
RF130511H11S110EM6,110,EP,M,6,11,230.124,,0,Rafael Stankiewicz,
RF130511H11S110EM6,110,EP,M,6,11,239.63,,0,Rafael Stankiewicz,
RF130511H11S110EM6,110,EP,M,6,11,184.266,,0,Rafael Stankiewicz,
RF130511H11S110EM6,110,EP,M,6,11,245.412,,0,Rafael Stankiewicz,
RF130511H11S110EM6,110,EP,M,6,11,206.222,,0,Rafael Stankiewicz,
RF130511H11S110EM6,110,EP,M,6,11,221.842,,0,Rafael Stankiewicz,
RF130511H11S110EM6,110,EP,M,6,11,263.965,,0,Rafael Stankiewicz,
RF130511H11S110EM6,110,EP,M,6,11,251.586,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,235.945,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,212.716,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,235.73,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,238.854,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,245.545,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,226.263,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,236.835,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,242.779,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,243.255,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,238.598,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,247.463,,0,Rafael Stankiewicz,
RF130511H11S110EM7,110,EP,M,7,11,219.903,,0,Rafael Stankiewicz,
RF130511H14S117EF1,117,EP,F,1,11,240.578,,0,Rafael Stankiewicz,
RF130511H14S117EF1,117,EP,F,1,11,248.008,,0,Rafael Stankiewicz,
RF130511H14S117EF1,117,EP,F,1,11,268.213,,0,Rafael Stankiewicz,
RF130511H14S117EF1,117,EP,F,1,11,255.577,,0,Rafael Stankiewicz,
RF130511H14S117EF1,117,EP,F,1,11,280.624,,0,Rafael Stankiewicz,
RF130511H14S117EF1,117,EP,F,1,11,261.865,,0,Rafael Stankiewicz,
RF130511H14S117EF1,117,EP,F,1,11,245.757,This is the eighth one in the image,0,Rafael Stankiewicz,
RF130511H14S117EF1,117,EP,F,1,11,249.542,This is the tenth one in the image,0,Rafael Stankiewicz,
RF130511H14S117EF1,117,EP,F,1,11,285.428,This is the seventh one in the image,0,Rafael Stankiewicz,
RF130511H14S117EF1,117,EP,F,1,11,257.478,This is the nineth one in the image,0,Rafael Stankiewicz,
RF130511H14S117EF2,117,EP,F,2,8,285.155,,0,Rafael Stankiewicz,
RF130511H14S117EF2,117,EP,F,2,8,272.976,,0,Rafael Stankiewicz,
RF130511H14S117EF2,117,EP,F,2,8,250.19,,0,Rafael Stankiewicz,
RF130511H14S117EF2,117,EP,F,2,8,234.4,,0,Rafael Stankiewicz,
RF130511H14S117EF2,117,EP,F,2,8,238.565,,0,Rafael Stankiewicz,
RF130511H14S117EF2,117,EP,F,2,8,198.496,,0,Rafael Stankiewicz,
RF130511H14S117EF2,117,EP,F,2,8,204.518,,0,Rafael Stankiewicz,
RF130511H14S117EF2,117,EP,F,2,8,271.489,,0,Rafael Stankiewicz,
RF130511H14S117EF2,117,EP,F,2,8,269.56,,0,Rafael Stankiewicz,
RF130511H14S117EF2,117,EP,F,2,8,258.941,Abnormal tail,0,Rafael Stankiewicz,
RF130511H14S117EF3,117,EP,F,3,9,212.773,,0,Rafael Stankiewicz,
RF130511H14S117EF3,117,EP,F,3,9,253.605,,0,Rafael Stankiewicz,
RF130511H14S117EF3,117,EP,F,3,9,278.072,,0,Rafael Stankiewicz,
RF130511H14S117EF3,117,EP,F,3,9,266.587,,0,Rafael Stankiewicz,
RF130511H14S117EF3,117,EP,F,3,9,262.232,,0,Rafael Stankiewicz,
RF130511H14S117EF3,117,EP,F,3,9,277.404,,0,Rafael Stankiewicz,
RF130511H14S117EF3,117,EP,F,3,9,269.089,,0,Rafael Stankiewicz,
RF130511H14S117EF3,117,EP,F,3,9,239.047,,0,Rafael Stankiewicz,
RF130511H14S117EF3,117,EP,F,3,9,277.552,,0,Rafael Stankiewicz,
RF130511H14S117EF3,117,EP,F,3,9,268.447,,0,Rafael Stankiewicz,
RF130511H14S117EF4,117,EP,F,4,9,225.937,,0,Rafael Stankiewicz,
RF130511H14S117EF4,117,EP,F,4,9,253.154,,0,Rafael Stankiewicz,
RF130511H14S117EF4,117,EP,F,4,9,276.443,,0,Rafael Stankiewicz,
RF130511H14S117EF4,117,EP,F,4,9,254.524,,0,Rafael Stankiewicz,
RF130511H14S117EF4,117,EP,F,4,9,236.818,,0,Rafael Stankiewicz,
RF130511H14S117EF4,117,EP,F,4,9,273.542,,0,Rafael Stankiewicz,
RF130511H14S117EF4,117,EP,F,4,9,258.251,,0,Rafael Stankiewicz,
RF130511H14S117EF4,117,EP,F,4,9,201.762,,0,Rafael Stankiewicz,
RF130511H14S117EF4,117,EP,F,4,9,185.137,,0,Rafael Stankiewicz,
RF130511H14S117EF4,117,EP,F,4,9,263.921,,0,Rafael Stankiewicz,
RF130511H14S117EF5,117,EP,F,5,9,239.01,,1,Rafael Stankiewicz,
RF130511H14S117EF5,117,EP,F,5,9,224.412,,1,Rafael Stankiewicz,
RF130511H14S117EF5,117,EP,F,5,9,257.522,,1,Rafael Stankiewicz,
RF130511H14S117EF5,117,EP,F,5,9,216.465,,1,Rafael Stankiewicz,
RF130511H14S117EF5,117,EP,F,5,9,256.243,,1,Rafael Stankiewicz,
RF130511H14S117EF5,117,EP,F,5,9,209.755,,1,Rafael Stankiewicz,
RF130511H14S117EF5,117,EP,F,5,9,236.002,,1,Rafael Stankiewicz,
RF130511H14S117EF5,117,EP,F,5,9,221.206,,1,Rafael Stankiewicz,
RF130511H14S117EF5,117,EP,F,5,9,265.835,,1,Rafael Stankiewicz,
RF130511H14S117EF6,117,EP,F,6,9,263.326,,0,Rafael Stankiewicz,
RF130511H14S117EF6,117,EP,F,6,9,280.056,,0,Rafael Stankiewicz,
RF130511H14S117EF6,117,EP,F,6,9,207.191,,0,Rafael Stankiewicz,
RF130511H14S117EF6,117,EP,F,6,9,269.864,,0,Rafael Stankiewicz,
RF130511H14S117EF6,117,EP,F,6,9,260.581,,0,Rafael Stankiewicz,
RF130511H14S117EF6,117,EP,F,6,9,276.528,,0,Rafael Stankiewicz,
RF130511H14S117EF6,117,EP,F,6,9,260.521,,0,Rafael Stankiewicz,
RF130511H14S117EF6,117,EP,F,6,9,264.492,,0,Rafael Stankiewicz,
RF130511H14S117EF6,117,EP,F,6,9,272.924,,0,Rafael Stankiewicz,
RF130511H14S117EF6,117,EP,F,6,9,265.51,,0,Rafael Stankiewicz,
RF130511H14S117EF7,117,EP,F,7,8,269,,0,Rafael Stankiewicz,
RF130511H14S117EF7,117,EP,F,7,8,228.493,,0,Rafael Stankiewicz,
RF130511H14S117EF7,117,EP,F,7,8,251.561,,0,Rafael Stankiewicz,
RF130511H14S117EF7,117,EP,F,7,8,269.869,,0,Rafael Stankiewicz,
RF130511H14S117EM1,117,EP,M,1,8,248.741,,0,Rafael Stankiewicz,
RF130511H14S117EM1,117,EP,M,1,8,196.811,,0,Rafael Stankiewicz,
RF130511H14S117EM1,117,EP,M,1,8,239.139,,0,Rafael Stankiewicz,
RF130511H14S117EM1,117,EP,M,1,8,264.61,,0,Rafael Stankiewicz,
RF130511H14S117EM1,117,EP,M,1,8,239.82,,0,Rafael Stankiewicz,
RF130511H14S117EM1,117,EP,M,1,8,252.626,,0,Rafael Stankiewicz,
RF130511H14S117EM1,117,EP,M,1,8,252.506,,0,Rafael Stankiewicz,
RF130511H14S117EM1,117,EP,M,1,8,238.594,,0,Rafael Stankiewicz,
RF130511H14S117EM1,117,EP,M,1,8,245.947,,0,Rafael Stankiewicz,
RF130511H14S117EM1,117,EP,M,1,8,224.844,,0,Rafael Stankiewicz,
RF130511H14S117EM2,117,EP,M,2,8,241.382,,0,Rafael Stankiewicz,
RF130511H14S117EM2,117,EP,M,2,8,215.8,,0,Rafael Stankiewicz,
RF130511H14S117EM2,117,EP,M,2,8,256.565,,0,Rafael Stankiewicz,
RF130511H14S117EM2,117,EP,M,2,8,251.294,,0,Rafael Stankiewicz,
RF130511H14S117EM2,117,EP,M,2,8,230.037,,0,Rafael Stankiewicz,
RF130511H14S117EM2,117,EP,M,2,8,235.139,,0,Rafael Stankiewicz,
RF130511H14S117EM2,117,EP,M,2,8,254.737,,0,Rafael Stankiewicz,
RF130511H14S117EM2,117,EP,M,2,8,202.211,,0,Rafael Stankiewicz,
RF130511H14S117EM2,117,EP,M,2,8,246.138,,0,Rafael Stankiewicz,
RF130511H14S117EM2,117,EP,M,2,8,242.866,,0,Rafael Stankiewicz,
RF130511H14S117EM3,117,EP,M,3,9,213.017,,0,Rafael Stankiewicz,
RF130511H14S117EM3,117,EP,M,3,9,252.417,,0,Rafael Stankiewicz,
RF130511H14S117EM3,117,EP,M,3,9,250.328,,0,Rafael Stankiewicz,
RF130511H14S117EM3,117,EP,M,3,9,237.27,,0,Rafael Stankiewicz,
RF130511H14S117EM3,117,EP,M,3,9,253.164,,0,Rafael Stankiewicz,
RF130511H14S117EM3,117,EP,M,3,9,266.03,,0,Rafael Stankiewicz,
RF130511H14S117NF1,117,ND,F,1,9,223.144,,0,Rafael Stankiewicz,
RF130511H14S117NF1,117,ND,F,1,9,299.128,,0,Rafael Stankiewicz,
RF130511H14S117NF1,117,ND,F,1,9,264.186,,0,Rafael Stankiewicz,
RF130511H14S117NF1,117,ND,F,1,9,316.044,,0,Rafael Stankiewicz,
RF130511H14S117NF1,117,ND,F,1,9,252.045,,0,Rafael Stankiewicz,
RF130511H14S117NF1,117,ND,F,1,9,326.214,,0,Rafael Stankiewicz,
RF130511H14S117NF1,117,ND,F,1,9,192.56,,0,Rafael Stankiewicz,
RF130511H14S117NF1,117,ND,F,1,9,241.066,,0,Rafael Stankiewicz,
RF130511H14S117NF1,117,ND,F,1,9,272.247,,0,Rafael Stankiewicz,
RF130511H14S117NF1,117,ND,F,1,9,228.569,,0,Rafael Stankiewicz,
RF130511H14S117NF2,117,ND,F,2,8,297.069,,0,Rafael Stankiewicz,
RF130511H14S117NF2,117,ND,F,2,8,186.175,,0,Rafael Stankiewicz,
RF130511H14S117NF2,117,ND,F,2,8,208.869,,0,Rafael Stankiewicz,
RF130511H14S117NF2,117,ND,F,2,8,227.213,,0,Rafael Stankiewicz,
RF130511H14S117NF2,117,ND,F,2,8,228.134,,0,Rafael Stankiewicz,
RF130511H14S117NF2,117,ND,F,2,8,269.947,,0,Rafael Stankiewicz,
RF130511H14S117NF2,117,ND,F,2,8,200.749,,0,Rafael Stankiewicz,
RF130511H14S117NF2,117,ND,F,2,8,218.933,,0,Rafael Stankiewicz,
RF130511H14S117NF2,117,ND,F,2,8,289.472,,0,Rafael Stankiewicz,
RF130511H14S117NF2,117,ND,F,2,8,217.522,,0,Rafael Stankiewicz,
RF130511H14S117NF3,117,ND,F,3,8,189.519,,0,Rafael Stankiewicz,
RF130511H14S117NF3,117,ND,F,3,8,228.664,,0,Rafael Stankiewicz,
RF130511H14S117NF3,117,ND,F,3,8,223.432,,0,Rafael Stankiewicz,
RF130511H14S117NF3,117,ND,F,3,8,243.207,,0,Rafael Stankiewicz,
RF130511H14S117NF3,117,ND,F,3,8,276.217,,0,Rafael Stankiewicz,
RF130511H14S117NF3,117,ND,F,3,8,274.977,,0,Rafael Stankiewicz,
RF130511H14S117NF3,117,ND,F,3,8,163.484,,0,Rafael Stankiewicz,
RF130511H14S117NF3,117,ND,F,3,8,254.803,,0,Rafael Stankiewicz,
RF130511H14S117NF3,117,ND,F,3,8,238.979,,0,Rafael Stankiewicz,
RF130511H14S117NF3,117,ND,F,3,8,233.423,,0,Rafael Stankiewicz,
RF130511H14S117NF4,117,ND,F,4,8,214.573,,0,Rafael Stankiewicz,
RF130511H14S117NF4,117,ND,F,4,8,214.581,,0,Rafael Stankiewicz,
RF130511H14S117NF4,117,ND,F,4,8,276.58,,0,Rafael Stankiewicz,
RF130511H14S117NF4,117,ND,F,4,8,268.5,,0,Rafael Stankiewicz,
RF130511H14S117NF4,117,ND,F,4,8,259.243,,0,Rafael Stankiewicz,
RF130511H14S117NF4,117,ND,F,4,8,201.504,,0,Rafael Stankiewicz,
RF130511H14S117NF4,117,ND,F,4,8,247.622,,0,Rafael Stankiewicz,
RF130511H14S117NF4,117,ND,F,4,8,267.68,,0,Rafael Stankiewicz,
RF130511H14S117NF4,117,ND,F,4,8,252.104,,0,Rafael Stankiewicz,
RF130511H14S117NF4,117,ND,F,4,8,214.655,,0,Rafael Stankiewicz,
RF130511H14S117NF5,117,ND,F,5,9,237.681,,0,Rafael Stankiewicz,
RF130511H14S117NF5,117,ND,F,5,9,245.197,,0,Rafael Stankiewicz,
RF130511H14S117NF5,117,ND,F,5,9,287.45,,0,Rafael Stankiewicz,
RF130511H14S117NF5,117,ND,F,5,9,254.45,,0,Rafael Stankiewicz,
RF130511H14S117NF5,117,ND,F,5,9,244.014,,0,Rafael Stankiewicz,
RF130511H14S117NF5,117,ND,F,5,9,154.574,,0,Rafael Stankiewicz,
RF130511H14S117NF5,117,ND,F,5,9,249.267,,0,Rafael Stankiewicz,
RF130511H14S117NF5,117,ND,F,5,9,234.578,,0,Rafael Stankiewicz,
RF130511H14S117NF5,117,ND,F,5,9,222.709,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,178.461,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,190.556,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,202.267,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,202.955,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,222.265,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,247.558,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,228.275,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,231.505,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,184.74,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,224.677,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,248.812,,0,Rafael Stankiewicz,
RF130511H14S117NM1,117,ND,M,1,9,200.392,,0,Rafael Stankiewicz,
RF130511H14S117TF1,117,TS,F,1,9,292.583,,0,Rafael Stankiewicz,
RF130511H14S117TF1,117,TS,F,1,9,300.87,,0,Rafael Stankiewicz,
RF130511H14S117TF1,117,TS,F,1,9,286.271,,0,Rafael Stankiewicz,
RF130511H14S117TF1,117,TS,F,1,9,282.998,,0,Rafael Stankiewicz,
RF130511H14S117TF1,117,TS,F,1,9,284.905,,0,Rafael Stankiewicz,
RF130511H14S117TF1,117,TS,F,1,9,347.756,,0,Rafael Stankiewicz,
RF130511H14S117TF1,117,TS,F,1,9,320.005,,0,Rafael Stankiewicz,
RF130511H14S117TF1,117,TS,F,1,9,271.592,,0,Rafael Stankiewicz,
RF130511H14S117TF1,117,TS,F,1,9,299.997,,0,Rafael Stankiewicz,
RF130511H14S117TF1,117,TS,F,1,9,305.438,,0,Rafael Stankiewicz,
RF130511H14S117TF2,117,TS,F,2,8,306.083,,1,Rafael Stankiewicz,
RF130511H14S117TF2,117,TS,F,2,8,288.521,,1,Rafael Stankiewicz,
RF130511H14S117TF2,117,TS,F,2,8,286.588,,1,Rafael Stankiewicz,
RF130511H14S117TF2,117,TS,F,2,8,221.628,,1,Rafael Stankiewicz,
RF130511H14S117TF2,117,TS,F,2,8,295.602,,1,Rafael Stankiewicz,
RF130511H14S117TF2,117,TS,F,2,8,305.723,,1,Rafael Stankiewicz,
RF130511H14S117TF2,117,TS,F,2,8,295.919,,1,Rafael Stankiewicz,
RF130511H14S117TF2,117,TS,F,2,8,304.834,,1,Rafael Stankiewicz,
RF130511H14S117TF2,117,TS,F,2,8,315.688,,1,Rafael Stankiewicz,
RF130511H14S117TF2,117,TS,F,2,8,281.154,,1,Rafael Stankiewicz,
RF130511H14S117TF2,117,TS,F,2,8,282.532,,1,Rafael Stankiewicz,
RF130511H14S117TM1,117,TS,M,1,9,288.23,,0,Rafael Stankiewicz,
RF130511H14S117TM1,117,TS,M,1,9,264.459,,0,Rafael Stankiewicz,
RF130511H14S117TM1,117,TS,M,1,9,327.923,,0,Rafael Stankiewicz,
RF130511H14S117TM1,117,TS,M,1,9,273.899,,0,Rafael Stankiewicz,
RF130511H14S117TM1,117,TS,M,1,9,286.542,,0,Rafael Stankiewicz,
RF130511H14S117TM1,117,TS,M,1,9,298.754,,0,Rafael Stankiewicz,
RF130511H14S117TM1,117,TS,M,1,9,260.251,,0,Rafael Stankiewicz,
RF130511H14S117TM1,117,TS,M,1,9,270.847,,0,Rafael Stankiewicz,
RF130511H14S117TM1,117,TS,M,1,9,262.602,,0,Rafael Stankiewicz,
RF130511H14S117TM1,117,TS,M,1,9,299.144,,0,Rafael Stankiewicz,
RF130511H14S117TM2,117,TS,M,2,8,282.061,,0,Rafael Stankiewicz,
RF130511H14S117TM2,117,TS,M,2,8,272.415,,0,Rafael Stankiewicz,
RF130511H14S117TM2,117,TS,M,2,8,269.894,,0,Rafael Stankiewicz,
RF130511H14S117TM2,117,TS,M,2,8,284.832,,0,Rafael Stankiewicz,
RF130511H14S117TM2,117,TS,M,2,8,273.137,,0,Rafael Stankiewicz,
RF130511H14S117TM2,117,TS,M,2,8,274.478,,0,Rafael Stankiewicz,
RF130511H14S117TM2,117,TS,M,2,8,267.889,,0,Rafael Stankiewicz,
RF130511H14S117TM2,117,TS,M,2,8,273.101,,0,Rafael Stankiewicz,
RF130511H14S117TM2,117,TS,M,2,8,270.536,,0,Rafael Stankiewicz,
RF130511H14S117TM2,117,TS,M,2,8,278.649,,0,Rafael Stankiewicz,
RF130511H14S117TM3,117,TS,M,3,8,263.964,,0,Rafael Stankiewicz,
RF130511H14S117TM3,117,TS,M,3,8,288.882,,0,Rafael Stankiewicz,
RF130511H14S117TM3,117,TS,M,3,8,257.093,,0,Rafael Stankiewicz,
RF130512H16S131EF1,131,EP,F,1,8,219.93,,0,Rafael Stankiewicz,
RF130512H16S131EM1,131,EP,M,1,8,216.213,,0,Rafael Stankiewicz,
RF130512H16S131TF1,131,TS,F,1,8,307.882,,0,Rafael Stankiewicz,
RF130512H16S131TF1,131,TS,F,1,8,299.381,,0,Rafael Stankiewicz,
RF130512H16S131TF1,131,TS,F,1,8,336.116,,0,Rafael Stankiewicz,
